title,authors,affiliations,citedby,publisher,Year
Morphophysiological Assessment of the Cervix during the Reproductive Cycle and Early Pregnancy in Does Using Computed Tomography and Oxytocin Receptor Immunohistochemistry,Kanthawat S.,Chulalongkorn University (Thailand),0,Multidisciplinary Digital Publishing Institute (MDPI),2024
Decentralized Stochastic Recursive Gradient Method for Fully Decentralized OPF in Multi-Area Power Systems,Hussan U.,Shenzhen University (China),1,Multidisciplinary Digital Publishing Institute (MDPI),2024
Performance of Elecsys<sup>®</sup> HCV Duo Immunoassay for Diagnosis and Assessment of Treatment Response in HCV Patients with or without HIV Infection,Ananchuensook P.,"Faculty of Medicine, Chulalongkorn University (Thailand)",0,Multidisciplinary Digital Publishing Institute (MDPI),2024
Unveiling Insights into the Whole Genome Sequencing of Mycobacterium spp. Isolated from Siamese Fighting Fish (Betta splendens),Dinh-Hung N.,The University of Arizona (United States),0,Multidisciplinary Digital Publishing Institute (MDPI),2024
Tiletamine/Zolazepam and Ketamine with Dexmedetomidine (TKD) Cocktail Is as Effective as Tiletamine/Zolazepam and Ketamine with Xylazine (TKX) in Providing Pig General Anesthesia,Akaraphutiporn E.,Chulalongkorn University (Thailand),0,Multidisciplinary Digital Publishing Institute (MDPI),2024
"Role of Spirometry, Radiology, and Flexible Bronchoscopy in Assessing Chronic Cough in Children",Boonjindasup W.,"Faculty of Medicine, Chulalongkorn University (Thailand)",0,Multidisciplinary Digital Publishing Institute (MDPI),2024
"INFLUENCES OF THE PROMOTION MIX ON BRAND LOVE, BRAND LOYALTY, AND WORD-OF-MOUTH: EVIDENCE FROM ONLINE FASHION RETAIL IN THAILAND",Napontun K.,Chulalongkorn University (Thailand),1,Assumption University,2024
"Neutrophil Diversity (Immature, Aged, and Low-Density Neutrophils) and Functional Plasticity: Possible Impacts of Iron Overload in β-Thalassemia",Sae-Khow K.,"Faculty of Medicine, Chulalongkorn University (Thailand)",0,Multidisciplinary Digital Publishing Institute (MDPI),2024
"Erratum: Elliptic deformation of the Gaiotto-Rapčák corner VOA and the associated partially symmetric polynomials(Journal of High Energy Physics, (2024), (8), 10.1007/JHEP08(2024)233)",Cheewaphutthisakun P.,Chulalongkorn University (Thailand),0,Springer Science and Business Media Deutschland GmbH,2024
"DEVELOPMENT OF MEASUREMENT INSTRUMENTS FOR TEACHERS’ LIFELONG LEARNING MINDSET, LEARNING HABITS AND SELF-DIRECTED LEARNING",Wongwanich T.,Chulalongkorn University (Thailand),0,Assumption University,2024
Search for Higgs boson pair production with one associated vector boson in proton-proton collisions at s = 13 TeV,Hayrapetyan A.,Yerevan Physics Institute (Armenia),0,Springer Science and Business Media Deutschland GmbH,2024
Betaine Induces Apoptosis and Inhibits Invasion in OSCC Cell Lines,Kulthanaamondhita P.,Chulalongkorn University (Thailand); Rangsit University (Thailand),0,Multidisciplinary Digital Publishing Institute (MDPI),2024
Dominant strain shift in the invasive fall armyworm (Lepidoptera: Noctuidae) populations in Thailand as inferred from mitochondrial COI and nuclear Tpi genes,Phanthian C.,Chulalongkorn University (Thailand),0,Oxford University Press,2024
Mycobacteriosis in the swim bladder caused by Mycobacterium fortuitum in a blood parrot cichlid (Amphilophus citrinellus × Paraneetroplus synspilus),Srisiri S.,Chulalongkorn University (Thailand),0,W.B. Saunders,2024
Candidemia Following Severe COVID-19 in Hospitalised and Critical Ill Patients: A Systematic Review and Meta-Analysis,Srisurapanont K.,"Faculty of Medicine, Chiang Mai University (Thailand)",0,John Wiley and Sons Inc,2024
Socioeconomic inequalities associated with Geriatric syndrome in Thailand: The results of Fifth National Health Examination Survey,Sripaew S.,"Faculty of Medicine, Prince of Songkla University (Thailand)",0,Public Library of Science,2024
Opportunities for building lifelong resilience and improving mental health for adolescents living with HIV,Songtaweesin W.N.,"Faculty of Medicine, Chulalongkorn University (Thailand)",0,John Wiley and Sons Inc,2024
Detectability of Hypoattenuating Liver Lesions with Deep Learning CT Reconstruction: A Phantom and Patient Study,Cao J.,Harvard Medical School (United States),0,Radiological Society of North America Inc.,2024
Association between insulin adherence and hemoglobin A1c: A systematic review and meta-analysis,Nguyen D.,University of Utah Health (United States),0,Academy of Managed Care Pharmacy (AMCP),2024
Microwave-assisted extraction of Trang peppercorn (Piper nigrum Linn.) and its α-glucosidase inhibitory activity and immune-stimulation,Pothipongsa A.,Rajamangala University of Technology Srivijaya (Thailand),0,Visagaa Publishing House,2024
Impact of frenectomy on the oral exercise in patients with ankyloglossia and obstructive sleep apnea: double-blind randomized controlled clinical trials,Preedeewong C.,Chulalongkorn University (Thailand),0,Springer Science and Business Media Deutschland GmbH,2024
Mapping the landscape of sleep medicine training across Asia,BaHammam A.S.,College of Medicine (Saudi Arabia); King Saud University (Saudi Arabia),2,American Academy of Sleep Medicine,2024
"Effect of NH<inf>4</inf>Cl supplementation on growth, photosynthesis, and triacylglycerol content in Chlamydomonas reinhardtii under mixotrophic cultivation",Sittisaree W.,"Faculty of Science, Mahidol University (Thailand)",0,Oxford University Press,2024
The Role of Early Hemoadsorption in Severe COVID-19 Treatment: A Pilot Randomized Controlled Trial,Surasit K.,Nakornping Hospital (Thailand),0,S. Karger AG,2024
Integrated Histological and Molecular Analysis of Filarial Species and Associated Wolbachia Endosymbionts in Human Filariasis Cases Presenting Atypically in Thailand,Sarasombath P.T.,Siriraj Hospital (Thailand),0,American Society of Tropical Medicine and Hygiene,2024
Phenolic content discrimination in Thai holy basil using hyperspectral data analysis and machine learning techniques,Suratanee A.,King Mongkut's University of Technology North Bangkok (Thailand),0,Public Library of Science,2024
"Redefining cross-resistance, co-resistance and co-selection: beyond confusion?",Simjee S.,Elanco Animal Health (United States),0,Oxford University Press,2024
Risk of Traumatic Intracranial Hemorrhage After Stroke: A Nationwide PopulationBased Cohort Study in Taiwan,Fang Y.T.,School of Medicine (Taiwan); Taipei Veterans General Hospital (Taiwan),0,American Heart Association Inc.,2024
The effectiveness of a dynamic seat cushion in preventing neck and low-back pain among high-risk office workers: a 6-month cluster-randomized controlled trial,Channak S.,Chulalongkorn University (Thailand),1,Nordic Association of Occupational Safety and Health,2024
Advanced Systemic Treatments in Patients with Moderate-to-Severe Atopic Dermatitis: Key Learnings from Physicians Practicing in Nine Asian Countries and Territories,Chu C.Y.,National Taiwan University College of Medicine (Taiwan),0,Adis,2024
Production and optimization of biofuels from locally isolated algal biomass: Strategies for circular economy integration,Javed M.U.,Quaid-i-Azam University (Pakistan); Government College University Lahore (Pakistan),0,Elsevier Ltd,2024
A bibliometric analysis of the impact of media manipulation on adolescent mental health: Policy recommendations for algorithmic transparency,Pellegrino A.,"Sasin School of Management, Bangkok (Thailand)",0,Bastas,2024
"Paracraurococcus lichenis sp. nov., isolated from lichen in Thailand",Kingkaew E.,King Mongkut's Institute of Technology Ladkrabang (Thailand),0,Springer Science and Business Media Deutschland GmbH,2024
Outcomes of vital pulp treatment in permanent teeth with carious pulp exposure with signs and symptoms of irreversible pulpitis,Sriudomdech P.,Chulalongkorn University (Thailand),0,Springer Science and Business Media Deutschland GmbH,2024
Non-contrast abbreviated MRI for the detection of hepatocellular carcinoma in patients with Liver Imaging Reporting and Data System LR-3 and LR-4 observations in MRI,Maung S.T.,"Faculty of Medicine, Chulalongkorn University (Thailand); Ma Har Myaing Hospital (Myanmar)",1,Oxford University Press,2024
Modification of melt-blown polypropylene filters with spent green tea-mediated green synthesis of nanosilver for antibacterial activities and air purification,Srikhao N.,Ubon Ratchathani University (Thailand),0,Springer Science and Business Media B.V.,2024
Burden of disease attributable to high body mass index: an analysis of data from the Global Burden of Disease Study 2021,Zhou X.D.,The First Affiliated Hospital of Wenzhou Medical University (China),4,Elsevier Ltd,2024
"Persistence of hepatitis B surface antibody until 7 years of age following administration of hexavalent and pentavalent vaccines in children at 2, 4, 6, and 18 months",Wanlapakorn N.,"Faculty of Medicine, Chulalongkorn University (Thailand)",0,Elsevier Ltd,2024
Stability analysis of tunnel heading in clay with nonstationary random fields of undrained shear strength,Tanapalungkorn W.,Chulalongkorn University (Thailand),0,Elsevier Ltd,2024
Diagnostic Abilities of Three-Dimensional Anterior Segment Optical Coherence Tomography in Detecting Angle Closure,Chansangpetch S.,"Faculty of Medicine, Chiang Mai University (Thailand); Chulalongkorn University (Thailand); Faculty of Medicine, Chulalongkorn University (Thailand)",0,Lippincott Williams and Wilkins,2024
Cutting-edge advances in alga Botryococcus for eco-friendly biofuels and high-value bioproducts — A critical review,Ashokkumar V.,Saveetha Dental College And Hospitals (India),0,Elsevier B.V.,2024
Dementia risk reduction between DOACs and VKAs in AF: A systematic review and meta-analysis,Chokesuwattanaskul A.,"King Chulalongkorn Memorial Hospital (Thailand); Faculty of Medicine, Chulalongkorn University (Thailand)",0,John Wiley and Sons Inc,2024
Effect of the number and placement of punched holes in rectangular winglet vortex generators on solar air heater performance,Lertnuwat B.,Chulalongkorn University (Thailand),0,Elsevier Ltd,2024
Lung-Protective Ventilation for Pediatric Acute Respiratory Distress Syndrome: A Nonrandomized Controlled Trial∗,Wong J.J.M.,Duke-NUS Medical School (Singapore); KK Women's And Children's Hospital (Singapore),1,Lippincott Williams and Wilkins,2024
Composite electrolytes and interface designs for progressive solid-state sodium batteries,Hou J.,Fudan University (China),0,John Wiley and Sons Inc,2024
A causal model of health-related quality of life in colorectal cancer patients post-surgery,Tran T.H.H.,Chulalongkorn University (Thailand); Nam Dinh University of Nursing (Viet Nam),3,Churchill Livingstone,2024
"Optimization, isolation, identification and molecular mechanisms in B16F10 melanoma cells of a novel tyrosinase inhibitory peptide derived from split gill mushrooms",Arnamwong S.,Chulalongkorn University (Thailand),0,Elsevier Ltd,2024
"Global, regional, and national burden of stroke and its risk factors, 1990–2021: a systematic analysis for the Global Burden of Disease Study 2021",Feigin V.L.,Research Center of Neurology (Russian Federation); Institute for Health Metrics and Evaluation (United States); Auckland University of Technology (New Zealand),10,Elsevier Ltd,2024
Impact of Religion-Based Mindful Walking Meditation on Cardiometabolic and Mental Health,Tanaka H.,The University of Texas at Austin (United States),0,Lippincott Williams and Wilkins,2024
K<inf>S</inf><sup>0</sup> and Λ(Λ‾) two-particle femtoscopic correlations in PbPb collisions at s<inf>NN</inf>=5.02TeV,Tumasyan A.,Yerevan Physics Institute (Armenia),0,Elsevier B.V.,2024
Community-based mpox and sexually transmitted disease surveillance using discarded condoms in the global south,Wannigama D.L.,"Yamagata Prefectural Central Hospital (Japan); UWA Medical School (Australia); Yamagata Prefectural University of Health Sciences (Japan); Faculty of Medicine, Chulalongkorn University (Thailand); The University of Sheffield (United Kingdom)",0,Elsevier Ltd,2024
Perceptions Related to Careers in Nephrology on Student Doctor Network Using Natural Language Processing,Takkavatakarn K.,"Icahn School of Medicine at Mount Sinai (United States); Faculty of Medicine, Chulalongkorn University (Thailand)",0,Elsevier Inc.,2024
Revisiting moated sites in Northeast Thailand: integrating spatial analysis with previous and new research insights,Patnukao A.,Chulalongkorn University (Thailand),0,Springer Science and Business Media Deutschland GmbH,2024
What Do LGBTQ+ Medical Students Experience and Need in Medical School? A Multicenter Qualitative Study in Thailand,Srifuengfung M.,Siriraj Hospital (Thailand),1,Wolters Kluwer Health,2024
Searches for violation of Lorentz invariance in top quark pair production using dilepton events in 13 TeV proton-proton collisions,Hayrapetyan A.,Yerevan Physics Institute (Armenia),1,Elsevier B.V.,2024
Optimization of anti-TIM3 chimeric antigen receptor with CD8α spacer and TNFR-based costimulation for enhanced efficacy in AML therapy,Pe K.C.S.,Chulalongkorn University (Thailand),0,Elsevier Masson s.r.l.,2024
