,word,coefficient
8130,gfsi,-14209006488.186977
20769,ultraspinning,-14220311637.023266
12483,moellendorffiella,-14225853100.82227
13022,nanohybrid,-14239676448.236399
6171,eelgrass,-14270707450.670223
14200,oxiris,-14277355394.610897
19583,synthase,-14351577569.667
11285,longevity,-14380426443.07582
5553,diminishes,-14399177896.363895
12198,micropulse,-14421513350.988272
19152,subcoriacea,-14447233485.221273
20303,trafficengineering,-14450121120.41966
14565,pcl,-14511800253.98582
16681,realist,-14645216791.708778
16506,quintic,-14676215747.930506
20107,tile,-14682695082.839228
9063,huds,-14699250721.288345
6932,exceeding,-14708996781.631546
4884,dams,-14709968013.60553
1456,atherogenicity,-14723092950.177322
8008,gbps,-14738560923.996181
9255,hyperpyraexia,-14790554362.806997
10490,kaouthia,-14797782073.020279
19605,systemizing,-14820093347.67431
12056,methylammonium,-14822884113.492117
20671,tunneled,-14826153910.122581
11067,ligation,-14828527666.078796
11185,litchi,-14834695040.79043
5946,drifters,-14841173891.275751
5525,dikapsulkan,-14841485502.481556
15048,phrynoglossus,-14874450495.641933
11851,medulloblastoma,-14885049728.910328
18274,silac,-14904484304.802643
10753,lagrange,-14913643410.541914
20544,trigeminovascular,-14920206069.397955
14406,parasympathetic,-14938877847.522514
18318,simulate,-14947903889.854847
11644,manufacturers,-15005603374.223673
16931,reinventing,-15051922045.43114
3903,comorbid,-15077508116.344353
11002,levans,-15121441402.35091
17838,scrub,-15134739876.9385
2848,captivity,-15154172604.88866
8677,heatmaps,-15187030617.21876
5345,detrimental,-15204378348.82056
10855,lavage,-15252773556.34996
16722,recently,-15270388841.587494
12762,multilateralism,-15285117595.448235
8459,guanidines,-15298212991.34513
6142,ectodermal,-15301682236.233406
9066,hulls,-15328630207.111786
11621,manilae,-15353958195.2085
5220,depositions,-15365171609.894476
2696,cakes,-15366811919.542717
21282,vine,-15397386322.263588
5327,detergency,-15438387044.9934
13444,nocardiosis,-15452823408.036516
7630,fold,-15453730272.05277
14584,peasantry,-15468852575.187408
19215,substantia,-15480060042.199982
20567,trimethylamine,-15537184605.93289
14776,perna,-15547824066.956537
3126,cemeteries,-15551072119.290646
9222,hypercholesterolemic,-15586304413.185081
7515,flavum,-15599529164.725277
2998,castleman,-15602259194.034292
6167,edwardsiellosis,-15635539304.358076
17542,saam,-15641785492.478367
21673,wrist,-15725966286.433466
454,aggregated,-15748859821.533659
13725,occurring,-15809199659.242092
16266,pterocarpans,-15823281966.971716
14689,perceptual,-15866286833.27986
12288,mimo,-15882253814.809517
19021,stork,-15904786022.311954
2162,biophors,-15907766707.928139
14068,osteoclast,-15919661870.868475
12295,minding,-15946133390.123592
18706,spiders,-15950924852.74921
17350,richness,-16001317021.64671
4313,cooked,-16003857716.36623
21741,yag,-16019391051.637402
20566,trimethoxysilyl,-16027434517.083055
9175,hydrops,-16029732340.411947
1448,atalantia,-16043727709.550995
11129,linked,-16109565552.835585
3633,cloning,-16112864772.041954
6386,embryotoxicity,-16147532198.130455
21670,wright,-16152160111.404306
21601,winitii,-16152160111.404306
17562,saem,-16197114232.974981
5188,dentine,-16213583042.930649
9950,intellectuals,-16244778965.64227
1707,bacteriocin,-16247499749.425789
2457,braking,-16254828280.749763
17534,russia,-16305456215.63521
17312,rhinovirus,-16323549056.729908
16787,rectus,-16327946153.026447
18765,sporotrichosis,-16330972802.477623
10344,italian,-16335457873.754473
21231,vespa,-16338706774.138062
7607,flying,-16361159950.356697
19876,tetrabromoterephthalic,-16377848612.901896
21764,yi,-16401701822.646378
10769,lamotrigine,-16431545033.293137
11882,melanosis,-16452792245.086945
8303,gonadotropic,-16481189829.375862
13162,necrotizing,-16488851702.216759
17895,sects,-16527607298.434502
19621,tactical,-16539832015.480715
10602,kingposts,-16543672323.4545
9644,indenter,-16569423756.493446
13589,notching,-16648819536.766727
9616,income,-16660442427.681183
11509,maintains,-16699807070.437195
11957,mesoscopic,-16701279117.219156
8921,historical,-16712000963.291588
20836,undesirable,-16753615844.484795
19115,stubs,-16829941546.053316
21195,vergleich,-16939032466.01007
18061,serostatus,-16981827390.706055
14342,pap,-17033758379.300625
21322,viscoelastometric,-17065280494.009296
4922,dbi,-17074033471.64879
17722,sc,-17107355674.832432
18000,sensorially,-17183658951.453903
17280,revolutionizing,-17183659034.983627
15685,pottery,-17194024444.021835
21148,vectoring,-17241765028.27198
18492,sociocultures,-17250781133.92022
20349,transection,-17340847644.3736
9467,immunogenic,-17424292245.526825
4902,dark,-17436684479.018517
19618,tacit,-17450807158.214554
384,aegle,-17459504077.062027
18420,slight,-17467245397.80331
10686,kvap,-17510562429.53771
12758,multigene,-17513190453.74207
4707,currencies,-17535673707.27385
12021,metasurfaces,-17556125207.11784
14149,overland,-17612110676.11653
16501,quinones,-17612492718.36311
12677,mpc,-17626613195.53637
13076,nanotubular,-17680400066.968384
15073,phylogenomics,-17707570017.609566
9545,imply,-17711921888.213486
1047,antineutrophil,-17715417322.74142
832,anca,-17715417372.512074
4542,crescent,-17715417379.075005
13722,occurred,-17736368506.615726
3075,cavity,-17741088129.945908
18247,sicp,-17793166283.27381
17560,sacrum,-17799842758.366035
18932,stemona,-17816728156.888313
11536,malate,-17818809117.167366
17257,reversal,-17820694273.67386
9641,incurable,-17820694487.056084
1749,bamphen,-17825493948.193558
19677,tangling,-17826371081.63149
19083,strike,-17867102507.684868
18761,spore,-17876186809.953808
9664,indications,-17900732087.140396
20678,turbo,-17984600878.81217
10463,kaempferia,-17997698753.368507
14255,pahangi,-18039374791.7493
5595,dipterocarp,-18040070546.71859
20174,tolerability,-18087010845.705593
6888,evaporation,-18091149226.9273
15947,proaktywne,-18096933549.43448
21213,versicolor,-18113712657.781395
12589,montanum,-18118217818.991673
6117,echoendoscope,-18177989714.32312
19384,superstability,-18186941815.785328
5915,dpph,-18197699156.839558
12064,methylprednisolone,-18222320846.01961
1530,au,-18245039710.878525
8618,harvard,-18293338669.88656
17485,rover,-18300752533.17143
19686,tao,-18342236825.643852
11660,marcasite,-18387868384.425083
11196,litopanaeus,-18398109795.008507
12814,multomaculata,-18414135472.47988
13485,nonductile,-18448370927.893326
8308,goniopora,-18488599841.68789
8270,glycosmis,-18635872102.431896
18099,sets,-18685338574.64017
7027,experimentally,-18699335635.898804
6094,easier,-18755558893.368763
5644,discouraging,-18864780545.062042
10241,ipv,-18883670094.367043
17966,semislug,-18888220966.034763
18570,soothing,-18898457803.097363
12195,microporation,-18914244227.38861
4524,crassipes,-18914535346.404366
21130,vascularity,-18931880251.158737
3628,clomipramine,-18958710907.66459
2190,bioscaffold,-18965124691.36322
20912,unravelling,-19005603115.07619
16123,prosody,-19026301221.77262
14046,oscillators,-19032863904.52857
8487,gynaecological,-19099975444.49826
12861,mutually,-19112881726.15551
8179,glaciations,-19116360386.02626
12583,monovalent,-19118459839.136143
9479,immunology,-19144853113.384373
18981,stimulator,-19160820141.399445
17954,semiconducting,-19203750134.53314
3478,cierre,-19218089331.898277
15235,places,-19271500045.537956
3392,chlorophyte,-19285011689.901676
18853,stalagmites,-19313705869.885876
1460,athlete,-19330362338.4876
14828,petal,-19348493351.376072
4824,cysteinylglycine,-19352561450.040764
18781,spreads,-19355133975.138237
18599,souterraines,-19392000317.334946
12580,monotherapy,-19403317891.327187
14589,pectoralis,-19411500114.15239
12928,myzomyia,-19414969087.79646
14832,pethidine,-19427459358.114365
6225,elaeocarpus,-19441128143.00239
20588,tritaeniorhynchus,-19441686413.997417
7559,flower,-19454043808.104393
5088,degrade,-19463729208.40332
11817,mechanochromic,-19491670874.938507
11909,memorization,-19496049329.790287
4169,consortia,-19530857154.20842
8109,geostatistical,-19533457896.44071
19805,temporary,-19582212482.423645
21660,worship,-19589355788.812252
7583,fluoridated,-19605749681.465225
12710,mucormycotic,-19645829328.876526
20364,transformable,-19646777772.064102
16265,pterocarpan,-19735359529.011024
18524,solely,-19751235549.938644
18043,serebrum,-19770780269.138855
8276,glyphidrilus,-19840386902.19214
1040,antimelanoma,-19844110366.68521
8319,gothic,-19844206847.547554
15724,prawn,-19862507835.38147
21835,zizaniodes,-19885629454.85393
21236,vetivers,-19885629454.854298
1090,apart,-19893683794.547344
16487,queueing,-19942707227.69637
1984,betta,-19959446460.684143
21548,wetland,-19978523129.80873
20240,tourist,-19989741013.93607
18125,shabelle,-20061474545.511154
3907,comovirus,-20062895515.68056
3368,chitotriosidase,-20079619999.87754
9345,ictv,-20086228513.75891
10067,interrelations,-20089554897.137398
11516,majority,-20091661162.982357
17780,schizonticides,-20101587859.02305
15558,pongine,-20115922228.401077
14671,peptic,-20142345803.08185
2246,bisymmetric,-20182934753.39518
5700,disparities,-20264674970.782753
6680,epithelium,-20285845064.283257
2294,blinded,-20290389850.826836
277,adenophorum,-20294686788.453705
4948,deaminase,-20301337217.366066
20119,timolol,-20349957050.859818
19153,subcritical,-20358191080.387802
16189,provides,-20408227597.23208
12772,multimedia,-20415563104.90236
17492,rp,-20455136741.71833
12233,microvesicles,-20477119044.199883
20621,trunks,-20513833601.20986
18589,soundless,-20513833743.910587
20417,transoral,-20529486750.212193
6893,evapotranspiration,-20607132127.720093
15563,pool,-20608751488.680893
14187,oxidases,-20634932965.773438
15311,pleang,-20654804843.908783
14645,pendant,-20660723584.094627
19362,superintegrable,-20696349446.288258
8111,geotechnical,-20729503155.666595
21446,war,-20731093566.3591
1596,autograft,-20770551857.849316
19745,tears,-20770551920.433056
10280,iso,-20775999747.2389
8074,genotoxicity,-20785960386.545017
14231,pachymeningitis,-20790662691.38452
20736,ubon,-20798212907.66398
6825,ethers,-20801018489.925606
15119,pichet,-20836171489.77907
15745,preceding,-20837361646.434708
2217,biparietal,-20838523760.85937
12951,nam,-20877855680.999
6226,elane,-20908040639.30086
19823,tensions,-20922386312.361217
11706,masculinization,-20925658146.159286
20639,tsunamis,-20973000444.112892
11211,liverwort,-21018352648.0203
20057,thrombolysis,-21037303363.69037
15025,photos,-21052492791.00126
9509,impactor,-21078119743.232338
8091,geographically,-21105519007.598587
17904,sedation,-21146221806.47949
10746,laem,-21160707655.481483
21037,uvc,-21168849113.99701
4114,congenita,-21176633879.011505
9360,identities,-21179942208.705204
5165,dendrophylliidae,-21180691595.634506
15796,pregabalin,-21207393518.79326
5419,diamondoid,-21225836204.968113
7634,folii,-21261234885.754944
12237,microwells,-21282815919.632954
421,aflatoxin,-21299882821.620247
16770,records,-21312247053.98927
15562,pontodrilus,-21353710297.770416
16042,projected,-21369508270.293846
13838,ompa,-21411082061.394093
17194,retailer,-21411532744.70514
14353,papillotomy,-21420268781.193718
8723,hemiparetic,-21450477629.131157
16914,rehabilitations,-21463881999.26974
8804,herniation,-21463882196.705486
14953,phonophoresis,-21509598707.643982
5536,diluted,-21517005296.45947
13082,nao,-21518420132.049915
15726,praxis,-21519082458.450882
16812,redivivus,-21582919521.9327
12016,metastable,-21632808543.172775
14476,partners,-21661483598.2677
5050,defensin,-21670165527.416183
17434,rollovers,-21672273231.047684
3512,circumuterine,-21726313547.99454
4804,cylindrosporus,-21788801678.01455
13653,nusa,-21794302614.364853
17747,scanners,-21911578803.69944
7054,explotadores,-21944226126.75831
16015,profound,-21955396365.044647
2399,boston,-21979304862.56333
12911,myofilament,-21980160833.986725
6933,excellence,-21980786796.324257
3792,collective,-22004008232.808937
16338,purely,-22007502077.04914
5291,desire,-22037944289.047424
7355,fertilizers,-22042134452.410686
2946,carnivora,-22063369179.91994
19352,superfields,-22109178794.121647
20744,ujamaa,-22111494447.75833
3539,civil,-22132923856.69194
1340,asclepios,-22133929144.689503
2252,bitter,-22166734145.524
16505,quinquefasciatus,-22168084395.36428
16611,rapd,-22175641093.41281
7676,forests,-22203803760.387474
12921,myrrha,-22213878357.084946
10154,intravitreal,-22266780388.187546
9838,injustice,-22335587954.16662
21762,yes,-22361925129.805714
12731,multibranched,-22418920383.066505
13482,noncovalent,-22418920776.430656
3623,clmv,-22434179594.57299
11517,majors,-22440522228.57411
15900,prices,-22451429671.220894
21005,usando,-22583726659.034016
9372,ifrs,-22617356413.7568
9863,inotropic,-22624020126.544464
19007,stomatitis,-22627913813.16452
7702,formulating,-22647526153.597157
7495,flatfoot,-22647526206.2627
13982,organized,-22647526290.50335
14172,ovsynch,-22654942244.42083
13690,obscure,-22682869933.846806
14290,paleomagnetic,-22720860480.705563
4132,conjunctival,-22749262859.878014
13847,ondansetron,-22777287872.160213
8678,heatwaves,-22869537707.823177
14915,phenotypical,-22883448567.32833
14801,personalities,-22895402848.243717
10083,intertidal,-22944214009.935772
5436,diatomite,-22977214106.543304
13492,nongenomic,-23024815568.667458
4562,critics,-23076340633.801407
18119,sexes,-23100156511.911697
4287,conundrum,-23101925112.29446
20917,unresponsive,-23102772166.439434
12864,mvvm,-23180529755.22514
21605,wintertime,-23188407144.607533
17199,retainern,-23236604924.401672
8821,heterogeneously,-23238580261.93843
5819,dnazyme,-23254121795.21237
5323,detector,-23254402523.9971
20577,triphosphate,-23276728227.73545
6448,enamides,-23348317206.12843
19025,story,-23367725920.540207
4472,couplers,-23434428705.54941
12311,miniature,-23485668365.53456
13175,negatively,-23511497575.78945
6150,eddy,-23519618239.32055
10317,isosorbide,-23546153718.635513
3113,cellobiose,-23546153770.66788
20068,thunbergia,-23568368351.60157
14797,persists,-23570862027.879913
20725,typological,-23574484472.81094
19801,templating,-23586400154.87745
3448,chromene,-23665785227.885925
6810,estudio,-23729192666.71247
1754,bancroftian,-23737119530.91758
10361,jaccard,-23745736721.126984
5587,diplectrona,-23746646618.38244
17551,saccharothrix,-23773809019.348488
5988,dt,-23798116767.798233
13239,neteri,-23813572634.036823
4458,counterfeit,-23820371073.680984
12273,millennials,-23844552675.639633
8280,gmfcs,-23853774819.471283
16212,psammophis,-23875500139.353348
4633,crystallinity,-23942820963.433064
16285,pudica,-23962878987.46057
20111,tilting,-23975192993.125237
10925,legatum,-23976453608.17514
19250,successional,-24059636412.304295
14469,parties,-24059636631.418175
9794,inhalant,-24059917875.151123
6194,efforts,-24079062756.407974
16918,reification,-24090864648.955986
2959,carreau,-24165875029.773174
11439,macrocycles,-24166470487.347046
17439,romantic,-24191424906.218616
7443,fingerprinting,-24203271829.592266
19434,surat,-24204683989.163345
11345,lucas,-24214907009.46775
9944,integrins,-24227357202.854523
5707,dispensing,-24246204125.698948
9514,impairing,-24249197386.691383
3506,circumcision,-24287558389.784435
14492,passivation,-24301181478.557198
6911,ex,-24305171760.688225
1601,autoinoculation,-24312121812.195915
8789,herbivores,-24326010627.39106
13764,oestrous,-24336165828.12954
7151,fabricate,-24374536984.04631
17499,ru,-24392940857.09232
15226,place,-24394842678.212646
3400,choerospondias,-24417160019.981033
5007,decompensation,-24443410235.120747
16337,purebred,-24458694143.010117
9884,inserting,-24511061910.671944
15378,poison,-24512227470.429806
20776,uma,-24518451567.458344
20082,ti,-24519174441.944115
14897,phenanthrene,-24558233831.307983
4267,contrast,-24560532401.385094
6426,employment,-24567157393.434246
3720,cocurrent,-24592269072.77813
7718,fouled,-24648748361.81324
16208,pruning,-24655085535.375893
8892,hipercalcemia,-24657644049.28653
6718,er,-24734563727.09592
6807,estrus,-24758571800.28475
10831,laterality,-24803864258.01066
14968,phosphoproteomics,-24815546899.76247
11675,marigold,-24864610940.1601
3067,cava,-24875329761.57763
19418,suprachoroidal,-24890739610.436863
12918,myotubes,-24953426314.23855
2941,cariolus,-24960895053.436203
16457,quarter,-24981229044.493137
5908,downregulation,-24984340724.289406
716,americans,-25011826310.498238
18466,snake,-25039153710.315918
7717,foulants,-25045676925.90471
17145,respirable,-25057343535.280914
